city,name,address,cuisine,rating,votes,cost,Latitude,Longitude
Mumbai,Pratap Lunch Home,"Fort, South Mumbai","Multi-Cuisine,  North Indian,  Chinese,  Seafood,  Mangalorean",4.5,377,900,18.9345189,72.8371021
Mumbai,L&S Bistro,"InterContinental,Nariman Point, South Mumbai","Italian,  North Indian,  Thai",4.5,220,3000,18.9255728,72.8242221
Mumbai,PizzaExpress,"Dhanraj Mahal,Colaba, South Mumbai","European,  Fast Food,  Italian",4.5,602,1800,18.9176192,72.8281776
Mumbai,Zaika Restaurant,"Bhayandar West, North Western","North Indian,  Chinese,  South Indian",4.5,54,800,19.3007969,72.8467103
Mumbai,Rue Du Liban,"Fort, South Mumbai","Lebanese,  Mediterranean",4.5,87,3000,18.9345189,72.8371021
Mumbai,Bake House Cafe,"Ola Bake House,Fort, South Mumbai","Continental,  Seafood,  Fast Food",4.5,196,1500,18.9345189,72.8371021
Mumbai,The Oriental Blossom,"Hotel Marine Plaza,Marine Lines, South Mumbai","Chinese,  Seafood",4.6,89,3500,18.9331907,72.8238312
Mumbai,Effingut,"Dhanraj Mahal,Colaba, South Mumbai","Multi-Cuisine,  North Indian,  Continental,  Burmese,  Finger Food",4.5,164,1500,18.9176192,72.8281776
Mumbai,Nara,"Colaba, South Mumbai","Thai,  Asian,  Seafood",4.6,62,2500,18.9067031,72.8147123
Mumbai,Jia - The Oriental Kitchen,"Dhanraj Mahal,Colaba, South Mumbai","Thai,  Seafood,  Asian",4.5,186,2500,18.9176192,72.8281776
Mumbai,Bayroute,"Minoo Manor Building,Cuffe Parade, South Mumbai","Lebanese,  Turkish,  Moroccan,  Greek",4.5,65,3000,18.9173113,72.8245337
Mumbai,Hammer & Song,"World Trade Centre,Cuffe Parade, South Mumbai","Continental,  Asian,  Seafood,  Finger Food,  Fast Food",4.7,42,2800,18.913962,72.8188695
Mumbai,Flamboyante,"World Trade Centre,Cuffe Parade, South Mumbai","North Indian,  Asian,  Thai,  Seafood,  Fast Food",4.6,297,2000,18.913962,72.8188695
Mumbai,Gold Coin Restaurant,"Vasai West, North Western","North Indian,  Chinese",4.5,74,1000,19.3664631,72.8155136
Mumbai,Farmhouse Global Cuisine Restaurant,"Deep Jyot Building,Vasai West, North Western","North Indian,  Continental,  Italian,  Seafood",4.5,226,1000,19.4120652,72.8307538
Mumbai,The Tandoor Rest-o-Bar,"Rudra Shelter International,Vasai East, North Western","Barbecue,  North Indian,  Italian,  Thai,  Seafood",4.5,52,1200,19.4104485,72.8778734
Mumbai,Urban Tadka,"Kalyan West, Dombivali","North Indian,  Mughlai",4.5,37,1600,19.2446361,73.1235274
Bangalore,Toscano,"UB City,Vittal Mallya Road, Central Bangalore","Italian,  Mediterranean,  Desserts,  Pizza",4.5,333,1500,12.9716428,77.5959367
Bangalore,Cantan - Chinese Bar House,"Lavelle Road, Central Bangalore","Chinese,  Cantonese",4.6,65,1800,12.9713983,77.5979909
Bangalore,Kudla,"Hotel Ramanashree,Richmond Town, Central Bangalore","Chinese,  South Indian,  Andhra,  Chaat",4.5,59,1200,12.9715987,77.5945627
Bangalore,ABs - Absolute Barbecues,"CPR Towers,BTM Layout, South Bangalore","North Indian,  Barbecue,  Seafood",4.5,1203,1200,12.9163901,77.6046786
Bangalore,The Lantern,"The Ritz - Carlton,Residency Road, Central Bangalore",Chinese,4.5,192,3500,12.9682361,77.6013085
Bangalore,7 Rivers Brewing Co.,"TAJ MG Road Bengaluru,MG Road, Central Bangalore","Continental,  Finger Food",4.5,69,2000,12.9733082,77.6196688
Bangalore,The Market,"The Ritz - Carlton,Residency Road, Central Bangalore","Multi-Cuisine,  North Indian,  Italian,  Continental,  Asian",4.5,557,3300,12.9682361,77.6013085
Bangalore,Pasta Street,"Cunningham Road, Central Bangalore","Italian,  European,  Desserts,  Pizza",4.5,257,1500,12.9875315,77.594623
Bangalore,b Café,"Shangri-La Hotel,Vasanth Nagar, Central Bangalore","Chinese,  North Indian,  Italian,  Japanese",4.5,147,3500,12.99187,77.588293
Bangalore,California Burrito,"Sigma Central Mall,Vasanth Nagar, Central Bangalore","Mexican,  Fast Food",4.6,48,500,12.9896194,77.5927948
Bangalore,Tiamo,"Conrad Hotel,Ulsoor, Central Bangalore",Mediterranean,4.6,67,3000,12.9752736,77.6205002
Bangalore,Yauatcha,"1 MG Road Mall,MG Road, Central Bangalore","Chinese,  Seafood,  Asian,  Cantonese",4.6,462,2200,12.9715987,77.5945627
Bangalore,Ssaffron,"Shangri-La Hotel,Vasanth Nagar, Central Bangalore",North Indian,4.6,297,3000,12.99187,77.588293
Bangalore,Chianti,"Ramanashree Arcade,MG Road, Central Bangalore",Italian,4.6,172,2200,12.972311,77.618721
Bangalore,Barbeque Nation,"West Gate Mall,Rajajinagar, West Bangalore","Barbecue,  North Indian,  Drinks",4.5,468,1800,12.982882,77.5594149
Bangalore,The Bengaluru Brasserie,"Hyatt Centric MG Road Bangalore,Ulsoor, Central Bangalore","North Indian,  Italian,  Continental,  Asian",4.6,48,1600,12.973455,77.621801
Bangalore,Memories of China,"TAJ MG Road Bengaluru,MG Road, Central Bangalore","Chinese,  Seafood",4.6,104,3000,12.9733082,77.6196688
Bangalore,Slo' Food Co 2,"Radisson Bengaluru City Center,Ulsoor, Central Bangalore","Continental,  North Indian,  Fast Food",4.8,25,2000,12.9763683,77.6195513
Bangalore,Dindigul Thalappakatti,"Ramanashree Arcade,MG Road, Central Bangalore","South Indian,  Biryani,  North Indian,  Chinese",4.5,72,800,12.972311,77.618721
Bangalore,Street Storyss,"Indiranagar, East Bangalore","Fast Food,  Modern Indian",4.5,121,1500,12.9783692,77.6408356
Bangalore,Barbeque Nation,"Indiranagar, East Bangalore","Barbecue,  North Indian,  Drinks",4.5,678,1800,12.9783692,77.6408356
Bangalore,Mamagoto,"Indiranagar, East Bangalore","Asian,  Chinese,  Thai,  Japanese,  Oriental ",4.5,484,1500,12.9783692,77.6408356
Bangalore,Chianti,"Indiranagar, East Bangalore",Italian,4.5,449,2200,12.9783692,77.6408356
Bangalore,ABs - Absolute Barbecues,"Kalyan Nagar, North Bangalore","North Indian,  Barbecue,  Seafood",4.5,636,1200,13.0239923,77.643294
Bangalore,Pasta Street,"Indiranagar, East Bangalore","Italian,  European,  Desserts,  Pizza",4.5,575,1500,12.9783692,77.6408356
Bangalore,Smoor,"Indiranagar, East Bangalore","Italian,  Asian,  Desserts,  Drinks",4.6,124,1600,12.9783692,77.6408356
Bangalore,The Fatty Bao - Asian Gastro Bar,"Indiranagar, East Bangalore","Asian,  Malaysian,  Thai,  Japanese",4.6,472,2000,12.9783692,77.6408356
Bangalore,Toscano,"The Forum Mall,Koramangala, South Bangalore","Italian,  Mediterranean,  Desserts,  Pizza",4.5,300,2500,12.9346426,77.6113047
Bangalore,California Burrito,"Indiranagar, East Bangalore","Mexican,  Fast Food",4.5,119,500,12.9783692,77.6408356
Bangalore,Aubree,"Koramangala, South Bangalore","Bakery and Confectionary,  Desserts",4.7,20,800,12.9351929,77.6244807
Bangalore,Smoke House Deli,"Indiranagar, East Bangalore","European,  American,  Italian,  Continental,  Drinks",4.5,451,2500,12.9783692,77.6408356
Bangalore,Smoor,"Koramangala, South Bangalore","Italian,  Asian,  Desserts,  Drinks",4.5,28,1600,12.9351929,77.6244807
Bangalore,Gam's Delicacy,"Koramangala, South Bangalore","Multi-Cuisine,  North Indian,  Chinese,  Assamese",4.6,21,800,12.9351929,77.6244807
Bangalore,Infinitea,"Indiranagar, East Bangalore","Italian,  European,  Tea,  Desserts",4.5,82,1200,12.9783692,77.6408356
Bangalore,Taiki,"Indiranagar, East Bangalore","Japanese,  Asian,  Thai,  Korean",4.5,80,1400,12.9783692,77.6408356
Bangalore,Chinita Real Mexican Food,"Indiranagar, East Bangalore","Mexican,  Tex Mex",4.5,114,1400,12.9783692,77.6408356
Bangalore,California Burrito,"Koramangala, South Bangalore","Mexican,  Fast Food",4.6,108,500,12.9351929,77.6244807
Bangalore,Salt Mango Tree,"Indiranagar, East Bangalore","Kerala,  Seafood",4.5,41,1000,12.9783692,77.6408356
Bangalore,White Fog,"Koramangala, South Bangalore","Italian,  Fast Food,  Drinks",4.5,34,800,12.9351929,77.6244807
Bangalore,Sanchez Taqueria And Cantina,"Indiranagar, East Bangalore","Mexican,  Tex Mex",4.5,44,1600,12.9783692,77.6408356
Bangalore,Maravanthe,"Indiranagar, East Bangalore","South Indian,  Mangalorean,  Coastal,  Seafood",4.5,189,1000,12.9783692,77.6408356
Bangalore,Chinita Real Mexican Food,"Koramangala, South Bangalore",Mexican,4.6,60,1200,12.9351929,77.6244807
Bangalore,CUR8,"Four Seasons,Ganga Nagar, North Bangalore","European,  North Indian,  Italian",4.7,118,3500,13.0196076,77.5853912
Bangalore,Bologna,"Indiranagar, East Bangalore","Italian,  Desserts,  Bakery and Confectionary",4.5,106,1500,12.9783692,77.6408356
Bangalore,Chianti,"Koramangala, South Bangalore",Italian,4.5,426,2200,12.9351929,77.6244807
Bangalore,Taco Bell,"SJR Junction Building,Koramangala, South Bangalore","Mexican,  Tex Mex",4.5,98,500,12.9715987,77.5945627
Bangalore,Citrus,"The Leela Palace Hotel,Kodihalli, East Bangalore","Multi-Cuisine,  North Indian,  Italian,  Continental,  South Indian,  European,  Asian",4.5,108,2500,12.9603365,77.6484361
Bangalore,Beijing Bites,"Koramangala, South Bangalore","Chinese,  Thai,  Seafood",4.5,100,700,12.9351929,77.6244807
Bangalore,Brahma Brews,"JP Nagar, South Bangalore","Multi-Cuisine,  North Indian,  Italian,  South Indian,  European,  Asian",4.5,569,2200,12.9063433,77.5856825
Bangalore,The Sidewalk Cafe,"The Paul Bangalore,Domlur, East Bangalore","Italian,  American,  Asian",4.5,92,1500,12.9538909,77.6399166
Bangalore,Vembanad,"The Paul Bangalore,Domlur, East Bangalore","Kerala,  Seafood",4.5,35,2000,12.9538909,77.6399166
Bangalore,Toscano,"Orion Mall,Rajajinagar, West Bangalore","Italian,  Mediterranean,  Desserts,  Pizza",4.5,346,1500,13.011023,77.5547152
Bangalore,The Pizza Bakery - Brew & Eatery,"Indiranagar, East Bangalore","Italian,  Pizza",4.5,86,1600,12.9783692,77.6408356
Bangalore,Barbeque Nation,"Koramangala, South Bangalore","Barbecue,  North Indian,  Drinks",4.5,517,1800,12.9351929,77.6244807
Bangalore,Barbeque Nation,"JP Nagar, South Bangalore","Barbecue,  North Indian,  Drinks",4.5,714,1800,12.9063433,77.5856825
Bangalore,Quattro Ristorante,"Residency Road, Central Bangalore","Italian,  Mexican",4.6,55,1800,12.9714632,77.6061118
Bangalore,California Burrito,"Embassy Golf Links Business Park,Domlur, East Bangalore","Mexican,  Fast Food",4.5,44,500,12.9513154,77.6464534
Bangalore,California Burrito,"Orion Mall,Malleshwaram, West Bangalore","Mexican,  Fast Food",4.5,50,500,13.011023,77.5547152
Bangalore,Hakuna Matata,"JP Nagar, South Bangalore","North Indian,  Chinese,  Thai,  Seafood",4.6,755,1000,12.9063433,77.5856825
Bangalore,Taco Bell,"Gopalan Innovation Mall,Bannerghatta Road, South Bangalore","Mexican,  Tex Mex",4.5,46,500,12.9144032,77.5995815
Bangalore,Barbeque Nation,"Kalyan Nagar, North Bangalore","Barbecue,  North Indian,  Drinks",4.5,415,1800,13.0239923,77.643294
Bangalore,California Burrito,"JP Nagar, South Bangalore","Mexican,  Fast Food",4.5,128,500,12.9063433,77.5856825
Bangalore,Rusty's,"Kalyan Nagar, North Bangalore","Continental,  Italian,  American",4.5,20,1100,,
Bangalore,Based On A True Story - Bistro,"Kalyan Nagar, North Bangalore","Continental,  Italian,  Desserts,  Coffee,  Drinks",4.5,33,900,,
Bangalore,1522 - The Pub,"Rajarajeshwari Nagar, West Bangalore","North Indian,  Multi-Cuisine,  Chinese,  Continental,  Coastal",4.5,77,1400,12.9148603,77.5206395
Bangalore,California Burrito,"RMZ Infinity,CV Raman Nagar, East Bangalore","Mexican,  Fast Food",4.5,42,500,,
Bangalore,Nazaara,"Courtyard By Marriott Hebbal,Hebbal, North Bangalore",North Indian,4.5,32,2600,,
Bangalore,Dindigul Thalappakatti,"HSR Layout, South Bangalore","South Indian,  Biryani,  North Indian,  Chinese,  Seafood",4.5,62,800,12.9121181,77.6445548
Bangalore,IHA,"Nagarbhavi, West Bangalore",South Indian,4.6,21,300,12.9719321,77.512749
Bangalore,Chianti,"Bellandur, South Bangalore",Italian,4.5,59,2200,12.9304278,77.678404
Bangalore,Le Terrace Cafe,"C.L. Arcade,Nagarbhavi, West Bangalore","Multi-Cuisine,  Italian,  Chinese,  Continental,  Oriental ",4.5,121,800,12.9609143,77.5072646
Bangalore,ABs - Absolute Barbecues,"Yelahanka, North Bangalore","North Indian,  Barbecue,  Seafood",4.5,481,1200,13.1154662,77.6069977
Bangalore,California Burrito,"Marathahalli, East Bangalore","Mexican,  Fast Food",4.6,27,500,12.956924,77.701127
Bangalore,California Burrito,"Sarjapur Road, South Bangalore","Mexican,  Fast Food",4.5,98,500,12.9109118,77.684418
Bangalore,AJ-125,"Marathahalli, East Bangalore","North Indian,  Chinese",4.5,28,800,12.956924,77.701127
Bangalore,Onesta,"Brookefields, East Bangalore","Italian,  Pizza,  Desserts,  Fast Food",4.5,73,700,12.9654796,77.7184638
Bangalore,Barbeque Nation,"Yelahanka, North Bangalore","Barbecue,  North Indian,  Drinks",4.5,257,1800,13.1154662,77.6069977
Bangalore,You Mee,"Whitefield, East Bangalore","Chinese,  Thai",4.5,207,1800,12.9698196,77.7499721
Bangalore,Pasta Street,"Whitefield, East Bangalore","Italian,  European,  Pizza",4.5,260,1500,12.9698196,77.7499721
Bangalore,TOSCANO,"Miraya Rose,Whitefield, East Bangalore","Italian,  Mediterranean,  Desserts,  Pizza",4.5,117,1500,12.9569907,77.7321532
Bangalore,Smoke House Deli,"Forum Shantiniketan Mall,Whitefield, East Bangalore","European,  American,  Italian,  Continental,  Tea",4.5,108,1500,12.989536,77.7281015
Bangalore,Barbeque Nation,"Electronic City, South Bangalore","Barbecue,  North Indian,  Drinks",4.5,364,1800,12.8452145,77.6601695
Bangalore,Feast,"Sheraton Grand Whitefield,Whitefield, East Bangalore","Multi-Cuisine,  North Indian,  Continental,  European,  Asian",4.6,463,2000,12.9892435,77.7296715
Bangalore,Cafe 77 East,"Taj Bangalore,Devanahalli, North Bangalore","Multi-Cuisine,  North Indian,  Italian,  Continental,  South Indian,  Mediterranean",4.7,50,2500,13.2437197,77.7172413
Chennai,Pakwan Chennai,"Thyagaraya Nagar, Central Chennai","North Indian,  Italian,  Oriental ",4.5,489,1400,13.0417591,80.2340761
Chennai,J.Hind,"Grand by GRT Hotels,Thyagaraya Nagar, Central Chennai","North Indian,  Mughlai,  Fusion",4.7,98,2500,13.0417591,80.2340761
Chennai,The Brick Oven,"The Accord Metropolitan Hotel,Thyagaraya Nagar, Central Chennai","Continental,  North Indian,  South Indian",4.5,89,2500,13.0460986,80.2426019
Chennai,Gastronomer by Double Roti,"Teynampet, Central Chennai","Fast Food,  Italian,  American",4.5,56,1000,13.0404742,80.2503335
Chennai,Soy Soi,"Kotturpuram, Central Chennai","Thai,  Vietnamese,  Singaporean,  Sushi,  Japanese",4.5,133,1500,13.0180315,80.2410991
Chennai,Spice Klub,"Nungambakkam, Central Chennai","Modern Indian,  North Indian",4.6,220,2000,13.0569467,80.242469
Chennai,Sandy's Chocolate Laboratory,"Teynampet, Central Chennai","Continental,  European,  Desserts",4.5,24,1200,13.0404742,80.2503335
Chennai,Black Orchid,"R.A. Puram, Central Chennai","Asian,  Sushi,  North Indian,  Seafood",4.6,86,2400,13.0189785,80.2628823
Chennai,The Fat Boy,"Alwarpet, Central Chennai","Italian,  Fast Food",4.5,52,900,13.0334869,80.2531271
Chennai,Benjarong,"Alwarpet, Central Chennai",Thai,4.6,234,2000,13.0334869,80.2531271
Chennai,Mamagoto,"Oyster Building,Nungambakkam, Central Chennai",Asian,4.5,195,1200,13.0569467,80.242469
Chennai,Toscano,"Nungambakkam, Central Chennai","Italian,  Pizza,  North Indian,  Mediterranean,  Desserts,  Coffee,  Drinks",4.6,170,900,13.0569467,80.242469
Chennai,Sandy's Chocolate Laboratory,"Nungambakkam, Central Chennai","Continental,  European,  Desserts",4.5,73,1200,13.0569467,80.242469
Chennai,B'Veg Cafe,"Gopalapuram, Central Chennai","North Indian,  Chinese",4.6,34,500,13.0489376,80.2586162
Chennai,China Town,"Gopalapuram, Central Chennai","Chinese,  Seafood",4.5,172,1200,13.0489376,80.2586162
Chennai,Waf Bites,"KK Nagar, West Chennai","Desserts,  Waffle",4.5,28,300,13.0407075,80.1916911
Chennai,The Pedreno's,"Mylapore, Central Chennai","Continental,  Mexican,  Pizza",4.6,26,1200,13.03702,80.2663842
Chennai,Writer's Cafe,"Egmore, North Chennai","Italian,  Fast Food,  Drinks",4.5,98,700,13.07898,80.263517
Chennai,Palmshore,"Egmore, North Chennai","Multi-Cuisine,  North Indian,  Chinese,  Seafood",4.6,32,1000,13.07898,80.263517
Chennai,Convo@C20,"Adyar, South Chennai","Asian,  Italian,  Drinks,  Shakes",4.5,133,1000,13.0011774,80.2564957
Chennai,Writer's Cafe,"Adyar, South Chennai","Italian,  Coffee,  Tea",4.5,148,700,13.0011774,80.2564957
Chennai,Prems Graama Bhojanam,"Adyar, South Chennai",South Indian,4.6,22,300,13.0011774,80.2564957
Chennai,Little Italy,"Anna Nagar, North Chennai","Italian,  Mexican",4.5,249,1800,13.0849557,80.2101342
Chennai,Dindigul Thalappakatti,"Varna Towers,Triplicane, North Chennai","Multi-Cuisine,  North Indian,  Chinese,  South Indian,  Biryani",4.7,23,700,13.0587654,80.2756297
Chennai,Broken Bridge Cafe by Radio Room,"Somerset Greenways,MRC Nagar, Central Chennai","Continental,  North Indian",4.6,51,1200,13.0164467,80.270586
Chennai,Writer's Cafe,"VR Mall,Anna Nagar, North Chennai","Italian,  Fast Food",4.5,92,700,13.0805465,80.197132
Chennai,Urban Spatula,"Anna Nagar, North Chennai","North Indian,  Continental,  Asian,  Drinks",4.5,81,1100,13.0849557,80.2101342
Chennai,Spectra,"The Leela Palace,MRC Nagar, Central Chennai","Multi-Cuisine,  North Indian,  Continental,  Thai,  Japanese,  Asian",4.7,21,5000,13.0172289,80.2734342
Chennai,Ayur Square Veg Restaurant,"Velachery, South West Chennai","North Indian,  Fast Food,  Chaat",4.7,36,1000,12.9815179,80.2179755
Chennai,Dindigul Thalappakatti,"DLF IT Park,Ramapuram, West Chennai","Multi-Cuisine,  North Indian,  Chinese,  South Indian,  Biryani",4.5,26,700,13.024471,80.177431
Chennai,BLIND CH3MISTRY,"Besant Nagar, South Chennai","Italian,  Continental,  Desserts,  Shakes",4.5,42,800,13.0002927,80.2666982
Chennai,Kurtosshhh,"Besant Nagar, South Chennai","Italian,  Fast Food,  Mexican",4.5,84,700,13.0002927,80.2666982
Chennai,Writer's Cafe,"Tharamani, South West Chennai",Italian,4.5,117,800,12.986279,80.2432487
Chennai,Little Italy,"Besant Nagar, South Chennai","Italian,  Mexican",4.5,256,1800,13.0002927,80.2666982
Chennai,Score - The Sports Bar & Grill,"Holiday Inn,Thiruvanmiyur, South Chennai",Finger Food,4.6,23,1800,12.9799533,80.2529337
Chennai,Pind,"MRK Arcade,Thuraipakkam, South West Chennai","North Indian,  Chinese",4.5,139,900,12.9500558,80.237686
Chennai,Astoria Veg,"Thuraipakkam, South West Chennai","South Indian,  North Indian,  Chinese",4.6,363,500,12.9416037,80.2362096
Chennai,Amelie's,"Thuraipakkam, South West Chennai","Continental,  Desserts,  Drinks",4.5,170,1000,12.9416037,80.2362096
Chennai,Gossip Fusion Bistro & Dessert Bar,"Uthandi, South Chennai","Italian,  Continental,  Seafood,  North Indian,  South Indian",4.5,129,1500,12.8693359,80.2435124
Chennai,Wharf 2.0,"Radisson Blu Resort Temple Bay Mamallapuram,Mahabalipuram, South Chennai","Italian,  North Indian,  Continental",4.6,59,3000,12.6237612,80.1951781
Hyderabad,Bidri,"Hyderabad Marriott Hotel and Convention Centre,Tank Bund, Central Hyderabad","Andhra,  Hyderabadi,  Kashmiri,  Lucknowi",4.5,70,3000,17.4242848,78.4871452
Hyderabad,Chubby Cho,"Jubilee Hills, Central West Hyderabad","Chinese,  Seafood,  Sushi",4.5,109,2500,17.4325894,78.4070691
Hyderabad,Fat Pigeon - Bar Hop,"Jubilee Hills, Central West Hyderabad","Multi-Cuisine,  North Indian,  Continental,  Mexican,  Lebanese",4.5,110,2600,17.4325894,78.4070691
Hyderabad,Comic Social,"Jubilee Hills, Central West Hyderabad","Italian,  Fast Food,  Coffee,  Tea",4.5,24,1000,17.4325894,78.4070691
Hyderabad,Mahamudra,"Jubilee Hills, Central West Hyderabad","South Indian,  Health Food,  North Indian",4.5,51,800,17.4325894,78.4070691
Hyderabad,Ci Gusta,"Madhapur, West Hyderabad","Ice Cream,  Italian,  Desserts",4.5,108,1000,17.4485835,78.3908035
Hyderabad,Reason's,"Jubilee Hills, Central West Hyderabad","North Indian,  Chinese",4.5,37,1800,17.4325894,78.4070691
Hyderabad,Burger Mischief,"Jubilee Hills, Central West Hyderabad","Fast Food,  American,  Burger",4.5,24,500,17.4325894,78.4070691
Hyderabad,Cream Stone,"South India Shopping Mall,Kukatpally, West Hyderabad","Desserts,  Ice Cream,  Shakes",4.5,32,400,17.4930284,78.404574
Hyderabad,The Joint Al Mandi,"Madhapur, West Hyderabad","Lebanese,  Arabian",4.5,107,500,17.4485835,78.3908035
Hyderabad,Onesta,"Madhapur, West Hyderabad","Italian,  Pizza",4.5,146,900,17.4485835,78.3908035
Hyderabad,Sandwich Eatery,"Kukatpally, West Hyderabad","Fast Food,  Shakes",4.6,26,500,17.4875418,78.3953462
Hyderabad,Aaha Emi Ruchi,"Saroor Nagar West, East Hyderabad","North Indian,  Chinese",4.5,58,600,17.3553382,78.5135489
Hyderabad,The Garage Project,"Sainikpuri, Secunderabad","Continental,  Fast Food",4.5,62,500,17.492838,78.5469015
Hyderabad,Deli 9,"Anvi’s ECO Grand,Gachibowli, West Hyderabad","Continental,  European",4.5,375,1300,17.4400802,78.3489168
Hyderabad,Zega,"Sheraton Hyderabad Hotel,Gachibowli, West Hyderabad","Asian,  Sushi",4.6,73,2400,17.4218786,78.3372744
Hyderabad,Link,"Sheraton Hyderabad Hotel,Gachibowli, West Hyderabad",Fusion,4.5,54,1500,17.4218786,78.3372744
Hyderabad,Santosh Klub,"Lingampally, West Hyderabad","North Indian,  Chinese",4.6,31,800,17.3926413,78.4915324
Hyderabad,Cafe Gluck,"Lingampally, West Hyderabad","Fast Food,  Health Food",4.6,51,700,17.3926413,78.4915324
Pune,Paasha,"JW Marriott Hotel,Senapati Bapat Road, West Pune","North Indian,  Mughlai",4.5,162,2500,18.5323341,73.8295923
